"attack_id","name","is_subtechnique","kill_chain_phases","platforms","data_sources","stix_id","ontology_completeness"
"T1692.002","Reporting Message","true","evasion|impair-process-control","","","attack-pattern--527106b3-95a2-4ed2-bf89-db7f0e4d0da0","stix_bundle_loaded"
"T0872","Indicator Removal on Host","false","evasion","None","","attack-pattern--53a26eee-1080-4d17-9762-2027d5a1b805","stix_bundle_loaded"
"T0877","I/O Image","false","collection","None","","attack-pattern--53a48c74-0025-45f4-b04a-baa853df8204","stix_bundle_loaded"
"T1695.001","Serial COM","true","inhibit-response-function","","","attack-pattern--55e7e5c1-3760-4451-bae0-e79b29f452c5","stix_bundle_loaded"
"T1694.001","Default Credentials","true","persistence|lateral-movement","","","attack-pattern--5658ad88-7510-490e-a351-95d50b1bcd91","stix_bundle_loaded"
"T0815","Denial of View","false","impact","None","","attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac","stix_bundle_loaded"
"T0843.003","Program Append","true","lateral-movement","","","attack-pattern--574d5bfb-9a7a-4b28-ab5c-743ac704c135","stix_bundle_loaded"
"T0871","Execution through API","false","execution","None","","attack-pattern--5a2610f6-9fff-41e1-bc27-575ca20383d4","stix_bundle_loaded"
"T0846.001","Port Scan","true","discovery","","","attack-pattern--5d24bb1d-4487-4923-ae3a-8e679092ac7a","stix_bundle_loaded"
"T0862","Supply Chain Compromise","false","initial-access","None","","attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3","stix_bundle_loaded"
"T0880","Loss of Safety","false","impact","None","","attack-pattern--5fa00fdd-4a55-4191-94a0-564181d7fec2","stix_bundle_loaded"
"T1695.002","Ethernet","true","inhibit-response-function","","","attack-pattern--6008c1f0-1b68-4614-8f5b-a547436b8855","stix_bundle_loaded"
"T0828","Loss of Productivity and Revenue","false","impact","None","","attack-pattern--63b6942d-8359-4506-bfb3-cf87aa8120ee","stix_bundle_loaded"
"T0865","Spearphishing Attachment","false","initial-access","None","","attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426","stix_bundle_loaded"
"T0846.003","Multicast Discovery","true","discovery","","","attack-pattern--64bbc1b2-101f-4322-af1d-0c9cc25cef91","stix_bundle_loaded"
"T1693.001","System Firmware","true","persistence|inhibit-response-function|impair-process-control","","","attack-pattern--68a9324d-a524-4766-a899-a026f68a33df","stix_bundle_loaded"
"T1694.002","Hardcoded Credentials","true","persistence|lateral-movement","","","attack-pattern--6b335943-c3af-430e-a135-ab09623bdc20","stix_bundle_loaded"
"T1695.003","Wi-Fi","true","inhibit-response-function","","","attack-pattern--71f2d49e-65dd-4fb6-a4cc-0d2b19d427fa","stix_bundle_loaded"
"T1693.002","Module Firmware","true","persistence|inhibit-response-function|impair-process-control","","","attack-pattern--75587e49-ab7e-44df-9549-faeb1da57f39","stix_bundle_loaded"
"T0843.001","Download All","true","lateral-movement","","","attack-pattern--77015a55-eef8-4f71-a071-b152f82ec1ef","stix_bundle_loaded"
"T0895","Autorun Image","false","execution","","","attack-pattern--77d9c726-b53e-481d-8bcc-1068aebfbb9d","stix_bundle_loaded"
"T0817","Drive-by Compromise","false","initial-access","None","","attack-pattern--7830cfcf-b268-4ac0-a69e-73c6affbae9a","stix_bundle_loaded"
"T1691.002","Reporting Message","true","inhibit-response-function","","","attack-pattern--7866bb5f-98ee-45c2-984c-8a328c5176b2","stix_bundle_loaded"
"T1693","Modify Firmware","false","persistence|inhibit-response-function|impair-process-control","","","attack-pattern--7b4c0e19-a9b0-4a74-a196-b38c07b79f20","stix_bundle_loaded"
"T0879","Damage to Property","false","impact","None","","attack-pattern--83ebd22f-b401-4d59-8219-2294172cf916","stix_bundle_loaded"
"T0856","Spoof Reporting Message","false","evasion|impair-process-control","None","","attack-pattern--8535b71e-3c12-4258-a4ab-40257a1becc4","stix_bundle_loaded"
"T0866","Exploitation of Remote Services","false","initial-access|lateral-movement","None","","attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee","stix_bundle_loaded"
"T0812","Default Credentials","false","lateral-movement","None","","attack-pattern--8bb4538f-f16f-49f0-a431-70b5444c7349","stix_bundle_loaded"
"T0822","External Remote Services","false","initial-access","None","","attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c","stix_bundle_loaded"
"T0806","Brute Force I/O","false","impair-process-control","None","","attack-pattern--8e7089d3-fba2-44f8-94a8-9a79c53920c4","stix_bundle_loaded"
"T0830","Adversary-in-the-Middle","false","collection","None","","attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b","stix_bundle_loaded"
"T0820","Exploitation for Evasion","false","evasion","None","","attack-pattern--9f947a1c-3860-48a8-8af0-a2dfa3efde03","stix_bundle_loaded"
"T0827","Loss of Control","false","impact","None","","attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb","stix_bundle_loaded"
"T0874","Hooking","false","execution|privilege-escalation","None","","attack-pattern--ab390887-afc0-4715-826d-b1b167d522ae","stix_bundle_loaded"
"T0823","Graphical User Interface","false","execution","None","","attack-pattern--b0628bfc-5376-4a38-9182-f324501cb4cf","stix_bundle_loaded"
"T0848","Rogue Master","false","initial-access","None","","attack-pattern--b14395bd-5419-4ef4-9bd8-696936f509bb","stix_bundle_loaded"
"T0834","Native API","false","execution","None","","attack-pattern--b52870cc-83f3-473c-b895-72d91751030b","stix_bundle_loaded"
"T0826","Loss of Availability","false","impact","None","","attack-pattern--b5b9bacb-97f2-4249-b804-47fd44de1f95","stix_bundle_loaded"
"T0882","Theft of Operational Information","false","impact","None","","attack-pattern--b7e13ee8-182c-4f19-92a4-a88d7d855d54","stix_bundle_loaded"
"T0857","System Firmware","false","persistence|inhibit-response-function","None","","attack-pattern--b9160e77-ea9e-4ba9-b1c8-53a3c466b13d","stix_bundle_loaded"
"T0849","Masquerading","false","evasion","None","","attack-pattern--ba203963-3182-41ac-af14-7e7ebc83cd61","stix_bundle_loaded"
"T0843","Program Download","false","lateral-movement","None","","attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068","stix_bundle_loaded"
"T0847","Replication Through Removable Media","false","initial-access","None","","attack-pattern--c267bbee-bb59-47fe-85e0-3ed210337c21","stix_bundle_loaded"
"T0846.002","Broadcast Discovery","true","discovery","","","attack-pattern--c55f0be5-044e-4577-8095-65b37680d28c","stix_bundle_loaded"
"T0852","Screen Capture","false","collection","None","","attack-pattern--c5e3cdbc-0387-4be9-8f83-ff5c0865f377","stix_bundle_loaded"
"T0891","Hardcoded Credentials","false","lateral-movement|persistence","None","","attack-pattern--c9a8d958-fcdb-40d2-af4c-461c8031651a","stix_bundle_loaded"
"T0859","Valid Accounts","false","persistence|lateral-movement","None","","attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101","stix_bundle_loaded"
"T0890","Exploitation for Privilege Escalation","false","privilege-escalation","None","","attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618","stix_bundle_loaded"
"T0846","Remote System Discovery","false","discovery","None","","attack-pattern--d5a69cfb-fc2a-46cb-99eb-74b236db5061","stix_bundle_loaded"
"T0884","Connection Proxy","false","command-and-control","None","","attack-pattern--d67adac8-e3b9-44f9-9e6d-6c2a7d69dbe4","stix_bundle_loaded"
"T0843.002","Online Edit","true","lateral-movement","","","attack-pattern--d85a6ee9-820c-4adf-8a64-2392ee70c83c","stix_bundle_loaded"
"T0869","Standard Application Layer Protocol","false","command-and-control","None","","attack-pattern--e076cca8-2f08-45c9-aff7-ea5ac798b387","stix_bundle_loaded"
"T1692","Unauthorized Message","false","evasion|impair-process-control","","","attack-pattern--e17cdc00-8b58-4e5f-9d50-4cad1592c4c3","stix_bundle_loaded"
"T0886","Remote Services","false","initial-access|lateral-movement","None","","attack-pattern--e1f9cdd2-9511-4fca-90d7-f3e92cfdd0bf","stix_bundle_loaded"
"T0813","Denial of Control","false","impact","None","","attack-pattern--e33c7ecc-5a38-497f-beb2-a9a2049a4c20","stix_bundle_loaded"
"T0838","Modify Alarm Settings","false","inhibit-response-function","None","","attack-pattern--e5de767e-f513-41cd-aa15-33f6ce5fbf92","stix_bundle_loaded"
"T0885","Commonly Used Port","false","command-and-control","None","","attack-pattern--e6c31185-8040-4267-83d3-b217b8a92f07","stix_bundle_loaded"
"T0873","Project File Infection","false","persistence","None","","attack-pattern--e72425f8-9ae6-41d3-bfdb-e1b865e60722","stix_bundle_loaded"
"T0840","Network Connection Enumeration","false","discovery","None","","attack-pattern--ea0c980c-5cf0-43a7-a049-59c4c207566e","stix_bundle_loaded"
"T0867","Lateral Tool Transfer","false","lateral-movement","None","","attack-pattern--ead7bd34-186e-4c79-9a4d-b65bcce6ed9d","stix_bundle_loaded"
"T0839","Module Firmware","false","persistence|impair-process-control","None","","attack-pattern--efbf7888-f61b-4572-9c80-7e2965c60707","stix_bundle_loaded"
"T0883","Internet Accessible Device","false","initial-access","None","","attack-pattern--f8df6b57-14bc-425f-9a91-6f59f6799307","stix_bundle_loaded"
"T0893","Data from Local System","false","collection","None","","attack-pattern--fa3aa267-da22-4bdd-961f-03223322a8d5","stix_bundle_loaded"
"T0892","Change Credential","false","inhibit-response-function","None","","attack-pattern--fab8fc7d-f27f-4fbb-9de6-44740aade05f","stix_bundle_loaded"
"T1695","Block Communications","false","inhibit-response-function","","","attack-pattern--fbb67c2d-37c3-49ee-86e3-bf234cc48ca9","stix_bundle_loaded"
"T0889","Modify Program","false","persistence","None","","attack-pattern--fc5fda7e-6b2c-4457-b036-759896a2efa2","stix_bundle_loaded"
"T1000","","false","","","","","observed_not_in_current_stix_bundle"
"T1002.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1002.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1006.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1008.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1011.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1011.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1016.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1016.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1018.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1018.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1025.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1028.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1038.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1041.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1041.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1046.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1047.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1047.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1049.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1052.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1055.007","","true","","","","","observed_not_in_current_stix_bundle"
"T1057.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1057.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1085.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1086.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1088.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1089.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1092.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1106.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1106.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1132.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1135.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1135.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1151.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1155.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1156.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1158.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1158.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1158.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1159.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1159.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1172.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1174.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1174.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1192.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1193.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1201.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1201.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1201.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1202.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1202.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1204.007","","true","","","","","observed_not_in_current_stix_bundle"
"T1204.5","","true","","","","","observed_not_in_current_stix_bundle"
"T1205.005","","true","","","","","observed_not_in_current_stix_bundle"
"T1216.005","","true","","","","","observed_not_in_current_stix_bundle"
"T1231","","false","","","","","observed_not_in_current_stix_bundle"
"T1232","","false","","","","","observed_not_in_current_stix_bundle"
"T1479","","false","","","","","observed_not_in_current_stix_bundle"
"T1493.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1498.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1501.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1506.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1508.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1509.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1509.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1511","","false","","","","","observed_not_in_current_stix_bundle"
"T1515","","false","","","","","observed_not_in_current_stix_bundle"
"T1517.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1518.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1518.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1527.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1530.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1531.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1534.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1538.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1538.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1541.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1541.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1545.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1549","","false","","","","","observed_not_in_current_stix_bundle"
"T1551","","false","","","","","observed_not_in_current_stix_bundle"
"T1551.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1551.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1552.01","","true","","","","","observed_not_in_current_stix_bundle"
"T1555.009","","true","","","","","observed_not_in_current_stix_bundle"
"T1555.012","","true","","","","","observed_not_in_current_stix_bundle"
"T1555.013","","true","","","","","observed_not_in_current_stix_bundle"
"T1555.015","","true","","","","","observed_not_in_current_stix_bundle"
"T1559.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1561.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1566.1","","true","","","","","observed_not_in_current_stix_bundle"
"T1568.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1569.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1571.001","","true","","","","","observed_not_in_current_stix_bundle"
"T1571.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1571.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1573.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1573.004","","true","","","","","observed_not_in_current_stix_bundle"
"T1576.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1576.003","","true","","","","","observed_not_in_current_stix_bundle"
"T1579.002","","true","","","","","observed_not_in_current_stix_bundle"
"T1579.004","","true","","","","","observed_not_in_current_stix_bundle"
